id,predict_0,predict_1,predict_2
3281,0.6518528918345153,0.25797717698854683,0.09016993117693783
3191,0.5033229735604704,0.3437401907639522,0.15293683567557748
672,0.9951338601617483,0.00437958943919748,0.00048655039905409395
6301,0.5715992875910625,0.3218025442880341,0.10659816812090335
10309,0.7208336056665509,0.27803717434688613,0.001129219986562913
1734,0.7333906184591522,0.26651822383802176,9.115770282588879e-05
2990,0.4559928614901091,0.5436408381435905,0.0003663003663003663
5746,0.6601728112571368,0.33946088837656285,0.0003663003663003663
15289,0.5637147536963771,0.33905825806962786,0.09722698823399487
2971,1.0,0.0,0.0
9771,0.6371006613874174,0.23089932994609413,0.13200000866648837
11253,0.5535825395312497,0.320252229000899,0.12616523146785125
14576,0.5364816647630193,0.3053772805297315,0.15814105470724918
4688,0.5721037301104362,0.25272881281085835,0.1751674570787054
14469,0.5297612016636901,0.2996130848170822,0.17062571351922756
9298,0.6939696260083907,0.16455447540963897,0.14147589858197035
16099,0.5732060569577524,0.35450143173843995,0.07229251130380777
17316,0.5297612016636901,0.2996130848170822,0.17062571351922756
15212,0.9951338601617483,0.00437958943919748,0.00048655039905409395
10691,0.456280965620605,0.3181527011990813,0.22556633318031366
3805,0.9951338601617483,0.00437958943919748,0.00048655039905409395
6418,0.49441558615409714,0.35568314976573473,0.14990126408016816
1158,0.7333906184591522,0.26651822383802176,9.115770282588879e-05
7768,0.7534044526391319,0.197377022604823,0.049218524756045115
4834,0.5314764997329042,0.27477197696892774,0.19375152329816794
10914,0.6879890375999781,0.310881742413459,0.001129219986562913
14606,0.6124589524405759,0.2913105103218802,0.09623053723754388
3220,0.5539133192544761,0.3218350751923933,0.12425160555313064
10433,0.5670319005753173,0.25819175627062996,0.17477634315405263
11251,0.5297612016636901,0.2996130848170822,0.17062571351922756
8084,0.7677982808469612,0.23211056145021286,9.115770282588879e-05
522,0.9161987055266477,0.08380129447335224,0.0
17299,0.49441558615409714,0.35568314976573473,0.14990126408016816
15587,0.5297612016636901,0.2996130848170822,0.17062571351922756
1563,0.5314764997329042,0.27477197696892774,0.19375152329816794
8252,0.49441558615409714,0.35568314976573473,0.14990126408016816
17802,0.5297612016636901,0.2996130848170822,0.17062571351922756
2738,0.7334643183972539,0.16233088614243993,0.10420479546030612
9896,0.5535825395312497,0.320252229000899,0.12616523146785125
14609,1.0,0.0,0.0
10463,0.9951338601617483,0.00437958943919748,0.00048655039905409395
1280,0.4595355779959256,0.3452831566967537,0.19518126530732063
977,0.5741166791130083,0.30843984972820226,0.11744347115878935
979,0.4416362273320769,0.38363929788602247,0.17472447478190056
10908,1.0,0.0,0.0
12569,0.5033229735604704,0.3437401907639522,0.15293683567557748
6078,0.5297612016636901,0.2996130848170822,0.17062571351922756
18339,0.9951338601617483,0.00437958943919748,0.00048655039905409395
13799,0.49441558615409714,0.35568314976573473,0.14990126408016816
7193,0.4595355779959256,0.3452831566967537,0.19518126530732063
8243,0.5297612016636901,0.2996130848170822,0.17062571351922756
13622,1.0,0.0,0.0
5885,0.7955370737877874,0.20446292621221254,0.0
5768,0.456280965620605,0.3181527011990813,0.22556633318031366
632,0.4801369933610477,0.35375559908444526,0.16610740755450704
3314,0.9161987055266477,0.08380129447335224,0.0
3664,0.5297612016636901,0.2996130848170822,0.17062571351922756
18518,0.5741166791130083,0.30843984972820226,0.11744347115878935
7687,1.0,0.0,0.0
17889,0.21793209645990422,0.6894254783109405,0.0926424252291553
12943,0.6291220178864322,0.31458846550341213,0.05628951661015578
3581,0.5297612016636901,0.2996130848170822,0.17062571351922756
13802,0.7333906184591522,0.26651822383802176,9.115770282588879e-05
17702,0.5715992875910625,0.3218025442880341,0.10659816812090335
12342,0.9951338601617483,0.00437958943919748,0.00048655039905409395
11185,0.9161987055266477,0.08380129447335224,0.0
15675,0.5297612016636901,0.2996130848170822,0.17062571351922756
6716,0.5535825395312497,0.320252229000899,0.12616523146785125
17790,0.8928536838810551,0.10714631611894491,0.0
17791,0.5732060569577524,0.35450143173843995,0.07229251130380777
6145,0.7333906184591522,0.26651822383802176,9.115770282588879e-05
18237,0.5715992875910625,0.3218025442880341,0.10659816812090335
10523,0.5297612016636901,0.2996130848170822,0.17062571351922756
4356,0.5741166791130083,0.30843984972820226,0.11744347115878935
7482,0.7333906184591522,0.26651822383802176,9.115770282588879e-05
5856,0.5214678581446894,0.2990283053758952,0.17950383647941526
5011,0.49441558615409714,0.35568314976573473,0.14990126408016816
15872,0.8928536838810551,0.10714631611894491,0.0
6609,0.49441558615409714,0.35568314976573473,0.14990126408016816
995,0.5297612016636901,0.2996130848170822,0.17062571351922756
4680,0.7208336056665509,0.27803717434688613,0.001129219986562913
18327,0.5297612016636901,0.2996130848170822,0.17062571351922756
8484,0.7208336056665509,0.27803717434688613,0.001129219986562913
16968,0.5297612016636901,0.2996130848170822,0.17062571351922756
8305,0.7677982808469612,0.23211056145021286,9.115770282588879e-05
7012,0.7955370737877874,0.20446292621221254,0.0
13465,0.4595355779959256,0.3452831566967537,0.19518126530732063
8375,0.9161987055266477,0.08380129447335224,0.0
15629,0.5297612016636901,0.2996130848170822,0.17062571351922756
12296,0.9951338601617483,0.00437958943919748,0.00048655039905409395
458,0.6371006613874174,0.23089932994609413,0.13200000866648837
18124,0.4595355779959256,0.3452831566967537,0.19518126530732063
4430,0.4426090051925038,0.35814034198755157,0.19925065281994464
14443,0.49441558615409714,0.35568314976573473,0.14990126408016816
15275,0.8189911873330094,0.13944334913543527,0.041565463531555324
4470,0.5033229735604704,0.3437401907639522,0.15293683567557748
13831,0.8928536838810551,0.10714631611894491,0.0
7696,0.8189911873330094,0.13944334913543527,0.041565463531555324
15172,0.5741166791130083,0.30843984972820226,0.11744347115878935
16647,0.5715992875910625,0.3218025442880341,0.10659816812090335
14209,0.6124589524405759,0.2913105103218802,0.09623053723754388
18121,0.7677982808469612,0.23211056145021286,9.115770282588879e-05
12144,0.7333906184591522,0.26651822383802176,9.115770282588879e-05
800,0.9951338601617483,0.00437958943919748,0.00048655039905409395
13200,0.21793209645990422,0.6894254783109405,0.0926424252291553
5724,0.39874731200447733,0.270824235485035,0.33042845251048764
15722,0.5364816647630193,0.3053772805297315,0.15814105470724918
6660,0.7955370737877874,0.20446292621221254,0.0
8394,0.8822798126435499,0.11735388699014973,0.0003663003663003663
5554,0.7087779209787018,0.2501596919129161,0.041062387108382045
10381,0.4595355779959256,0.3452831566967537,0.19518126530732063
15783,0.7677982808469612,0.23211056145021286,9.115770282588879e-05
10907,0.5297612016636901,0.2996130848170822,0.17062571351922756
11455,1.0,0.0,0.0
5992,0.5297612016636901,0.2996130848170822,0.17062571351922756
16564,0.5297612016636901,0.2996130848170822,0.17062571351922756
7933,0.5297612016636901,0.2996130848170822,0.17062571351922756
16008,0.7677982808469612,0.23211056145021286,9.115770282588879e-05
7265,0.641760545932809,0.290560661807043,0.0676787922601482
11095,0.7955370737877874,0.20446292621221254,0.0
2181,0.5297612016636901,0.2996130848170822,0.17062571351922756
8845,0.5732060569577524,0.35450143173843995,0.07229251130380777
13617,0.4559928614901091,0.5436408381435905,0.0003663003663003663
17228,0.6873449546596869,0.17916693069593778,0.13348811464437527
16321,0.9951338601617483,0.00437958943919748,0.00048655039905409395
14851,0.7551814901144257,0.1503106841222379,0.09450782576333641
9613,0.8928536838810551,0.10714631611894491,0.0
3121,0.5364816647630193,0.3053772805297315,0.15814105470724918
4840,0.9951338601617483,0.00437958943919748,0.00048655039905409395
18216,0.49441558615409714,0.35568314976573473,0.14990126408016816
17113,0.49441558615409714,0.35568314976573473,0.14990126408016816
4775,0.456280965620605,0.3181527011990813,0.22556633318031366
14105,0.6939696260083907,0.16455447540963897,0.14147589858197035
4993,0.5297612016636901,0.2996130848170822,0.17062571351922756
8901,0.5741166791130083,0.30843984972820226,0.11744347115878935
15443,0.7208336056665509,0.27803717434688613,0.001129219986562913
435,1.0,0.0,0.0
4595,0.5033229735604704,0.3437401907639522,0.15293683567557748
14503,0.7333906184591522,0.26651822383802176,9.115770282588879e-05
2191,0.4416362273320769,0.38363929788602247,0.17472447478190056
2163,0.5715992875910625,0.3218025442880341,0.10659816812090335
9987,1.0,0.0,0.0
16234,0.5297612016636901,0.2996130848170822,0.17062571351922756
3834,0.4595355779959256,0.3452831566967537,0.19518126530732063
13133,0.7333906184591522,0.26651822383802176,9.115770282588879e-05
13909,0.6371006613874174,0.23089932994609413,0.13200000866648837
9952,0.5732060569577524,0.35450143173843995,0.07229251130380777
3666,0.6189382214655306,0.37629182990717785,0.004769948627291553
6072,0.49441558615409714,0.35568314976573473,0.14990126408016816
2936,0.5297612016636901,0.2996130848170822,0.17062571351922756
6497,0.7334643183972539,0.16233088614243993,0.10420479546030612
5645,0.8928536838810551,0.10714631611894491,0.0
15476,0.6518528918345153,0.25797717698854683,0.09016993117693783
8472,0.9951338601617483,0.00437958943919748,0.00048655039905409395
15687,0.8928536838810551,0.10714631611894491,0.0
10682,0.4731161491613419,0.5251661991210063,0.0017176517176517177
10772,0.7677982808469612,0.23211056145021286,9.115770282588879e-05
8156,0.5314764997329042,0.27477197696892774,0.19375152329816794
10436,0.5741166791130083,0.30843984972820226,0.11744347115878935
16827,0.7677982808469612,0.23211056145021286,9.115770282588879e-05
12299,0.4595355779959256,0.3452831566967537,0.19518126530732063
9258,0.5297612016636901,0.2996130848170822,0.17062571351922756
4759,0.8192617557230539,0.18037194391064565,0.0003663003663003663
8989,0.44965152672764735,0.546707744631624,0.003640728640728641
14823,1.0,0.0,0.0
17270,0.4949320447572957,0.3232246436451244,0.18184331159757988
2005,0.7551814901144257,0.1503106841222379,0.09450782576333641
15757,0.7677982808469612,0.23211056145021286,9.115770282588879e-05
14476,0.8928536838810551,0.10714631611894491,0.0
17243,0.4426090051925038,0.35814034198755157,0.19925065281994464
3908,0.5297612016636901,0.2996130848170822,0.17062571351922756
781,0.456280965620605,0.3181527011990813,0.22556633318031366
5398,0.6371006613874174,0.23089932994609413,0.13200000866648837
2687,0.5297612016636901,0.2996130848170822,0.17062571351922756
5017,0.5297612016636901,0.2996130848170822,0.17062571351922756
140,0.5297612016636901,0.2996130848170822,0.17062571351922756
14897,0.5637147536963771,0.33905825806962786,0.09722698823399487
1487,0.7208336056665509,0.27803717434688613,0.001129219986562913
18371,1.0,0.0,0.0
10170,0.46461687614114977,0.3546642376011343,0.18071888625771584
3464,0.5297612016636901,0.2996130848170822,0.17062571351922756
1535,0.43103493111842967,0.3869665947108631,0.18199847417070716
1442,0.5732060569577524,0.35450143173843995,0.07229251130380777
7249,0.5364816647630193,0.3053772805297315,0.15814105470724918
17510,0.4342105040520671,0.38286337880736254,0.18292611714057025
418,0.9951338601617483,0.00437958943919748,0.00048655039905409395
16274,0.25466100232510774,0.25991605410129026,0.48542294357360205
12497,0.5297612016636901,0.2996130848170822,0.17062571351922756
17309,0.5297612016636901,0.2996130848170822,0.17062571351922756
3891,0.5297612016636901,0.2996130848170822,0.17062571351922756
8437,0.7677982808469612,0.23211056145021286,9.115770282588879e-05
9950,0.5670319005753173,0.25819175627062996,0.17477634315405263
5316,0.5535825395312497,0.320252229000899,0.12616523146785125
12979,0.7677982808469612,0.23211056145021286,9.115770282588879e-05
14648,0.5297612016636901,0.2996130848170822,0.17062571351922756
8194,0.6113615016846714,0.23551181053856823,0.1531266877767604
10386,0.49441558615409714,0.35568314976573473,0.14990126408016816
12749,0.5297612016636901,0.2996130848170822,0.17062571351922756
16508,0.9161987055266477,0.08380129447335224,0.0
16386,0.7208336056665509,0.27803717434688613,0.001129219986562913
12933,0.5297612016636901,0.2996130848170822,0.17062571351922756
2830,0.5741166791130083,0.30843984972820226,0.11744347115878935
11528,0.7677982808469612,0.23211056145021286,9.115770282588879e-05
15904,0.7208336056665509,0.27803717434688613,0.001129219986562913
16390,0.49441558615409714,0.35568314976573473,0.14990126408016816
14036,1.0,0.0,0.0
17215,0.9951338601617483,0.00437958943919748,0.00048655039905409395
14404,0.846184832646131,0.15344886698756874,0.0003663003663003663
12101,0.46461687614114977,0.3546642376011343,0.18071888625771584
10812,0.46461687614114977,0.3546642376011343,0.18071888625771584
4374,1.0,0.0,0.0
9719,0.5732060569577524,0.35450143173843995,0.07229251130380777
8520,0.5297612016636901,0.2996130848170822,0.17062571351922756
15621,0.5741166791130083,0.30843984972820226,0.11744347115878935
7173,0.456280965620605,0.3181527011990813,0.22556633318031366
7544,0.3181308246030953,0.37787347717174247,0.30399569822516226
7253,0.5535825395312497,0.320252229000899,0.12616523146785125
16731,0.4416362273320769,0.38363929788602247,0.17472447478190056
17278,0.20219783072563852,0.7285863174717797,0.06921585180258186
16327,0.4559928614901091,0.5436408381435905,0.0003663003663003663
15845,0.9161987055266477,0.08380129447335224,0.0
6750,0.39874731200447733,0.270824235485035,0.33042845251048764
7674,0.5297612016636901,0.2996130848170822,0.17062571351922756
17416,0.5033229735604704,0.3437401907639522,0.15293683567557748
9050,0.49441558615409714,0.35568314976573473,0.14990126408016816
8931,0.5297612016636901,0.2996130848170822,0.17062571351922756
13146,0.39874731200447733,0.270824235485035,0.33042845251048764
11584,0.7677982808469612,0.23211056145021286,9.115770282588879e-05
8322,1.0,0.0,0.0
16067,0.5364816647630193,0.3053772805297315,0.15814105470724918
11438,0.46461687614114977,0.3546642376011343,0.18071888625771584
677,0.6189382214655306,0.37629182990717785,0.004769948627291553
7475,0.7333906184591522,0.26651822383802176,9.115770282588879e-05
13400,0.49441558615409714,0.35568314976573473,0.14990126408016816
10255,1.0,0.0,0.0
17987,0.7208336056665509,0.27803717434688613,0.001129219986562913
13651,0.4416362273320769,0.38363929788602247,0.17472447478190056
8226,0.9951338601617483,0.00437958943919748,0.00048655039905409395
7643,0.4342105040520671,0.38286337880736254,0.18292611714057025
10318,0.25466100232510774,0.25991605410129026,0.48542294357360205
12382,0.5432225240621634,0.30813105617743625,0.14864641976040027
2912,0.5297612016636901,0.2996130848170822,0.17062571351922756
2254,0.4595355779959256,0.3452831566967537,0.19518126530732063
13110,0.5297612016636901,0.2996130848170822,0.17062571351922756
8355,0.5033229735604704,0.3437401907639522,0.15293683567557748
10753,0.21793209645990422,0.6894254783109405,0.0926424252291553
17974,0.49441558615409714,0.35568314976573473,0.14990126408016816
7588,0.7534044526391319,0.197377022604823,0.049218524756045115
3209,0.5297612016636901,0.2996130848170822,0.17062571351922756
16325,0.817595744844677,0.18240425515532294,0.0
12009,0.4595355779959256,0.3452831566967537,0.19518126530732063
7141,0.399666879080931,0.43764852118580544,0.1626845997332635
7584,0.5297612016636901,0.2996130848170822,0.17062571351922756
171,0.7208336056665509,0.27803717434688613,0.001129219986562913
14412,0.8189911873330094,0.13944334913543527,0.041565463531555324
16111,0.8192617557230539,0.18037194391064565,0.0003663003663003663
17959,0.7208336056665509,0.27803717434688613,0.001129219986562913
401,0.7072845045865386,0.2309514132664967,0.06176408214696481
16571,0.399666879080931,0.43764852118580544,0.1626845997332635
3294,0.4416362273320769,0.38363929788602247,0.17472447478190056
16220,0.5297612016636901,0.2996130848170822,0.17062571351922756
2404,0.7208336056665509,0.27803717434688613,0.001129219986562913
11002,0.7677982808469612,0.23211056145021286,9.115770282588879e-05
372,0.5033229735604704,0.3437401907639522,0.15293683567557748
15477,0.456280965620605,0.3181527011990813,0.22556633318031366
41,0.7333906184591522,0.26651822383802176,9.115770282588879e-05
8671,1.0,0.0,0.0
8129,0.6371006613874174,0.23089932994609413,0.13200000866648837
14683,0.9951338601617483,0.00437958943919748,0.00048655039905409395
9873,1.0,0.0,0.0
13577,1.0,0.0,0.0
16132,1.0,0.0,0.0
10100,0.7534044526391319,0.197377022604823,0.049218524756045115
5629,0.5853941152062471,0.3068816100737709,0.10772427471998194
16618,0.46461687614114977,0.3546642376011343,0.18071888625771584
16876,0.49441558615409714,0.35568314976573473,0.14990126408016816
16036,1.0,0.0,0.0
9322,0.6113615016846714,0.23551181053856823,0.1531266877767604
8549,0.7677982808469612,0.23211056145021286,9.115770282588879e-05
18132,0.9161987055266477,0.08380129447335224,0.0
13487,0.5115568603176683,0.28959272245420487,0.1988504172281267
6904,0.5033229735604704,0.3437401907639522,0.15293683567557748
2799,0.7534044526391319,0.197377022604823,0.049218524756045115
9694,0.3181308246030953,0.37787347717174247,0.30399569822516226
4417,0.5715992875910625,0.3218025442880341,0.10659816812090335
1494,0.5297612016636901,0.2996130848170822,0.17062571351922756
13929,0.5535825395312497,0.320252229000899,0.12616523146785125
6530,0.5297612016636901,0.2996130848170822,0.17062571351922756
2483,0.4801369933610477,0.35375559908444526,0.16610740755450704
3301,0.7333906184591522,0.26651822383802176,9.115770282588879e-05
11323,0.7955370737877874,0.20446292621221254,0.0
1237,0.7534044526391319,0.197377022604823,0.049218524756045115
1747,0.635715804605932,0.25655532986307006,0.10772886553099792
2655,0.49441558615409714,0.35568314976573473,0.14990126408016816
16310,0.5297612016636901,0.2996130848170822,0.17062571351922756
4173,0.7208336056665509,0.27803717434688613,0.001129219986562913
17613,0.7333906184591522,0.26651822383802176,9.115770282588879e-05
18062,1.0,0.0,0.0
4109,0.6189382214655306,0.37629182990717785,0.004769948627291553
15881,0.9951338601617483,0.00437958943919748,0.00048655039905409395
17020,0.7677982808469612,0.23211056145021286,9.115770282588879e-05
7642,0.7534044526391319,0.197377022604823,0.049218524756045115
9464,0.5670319005753173,0.25819175627062996,0.17477634315405263
22,0.9161987055266477,0.08380129447335224,0.0
16394,0.7208336056665509,0.27803717434688613,0.001129219986562913
12854,0.5741166791130083,0.30843984972820226,0.11744347115878935
5073,0.5297612016636901,0.2996130848170822,0.17062571351922756
2069,0.6873449546596869,0.17916693069593778,0.13348811464437527
8545,0.7955370737877874,0.20446292621221254,0.0
10775,0.46461687614114977,0.3546642376011343,0.18071888625771584
9744,0.8928536838810551,0.10714631611894491,0.0
17138,0.7072845045865386,0.2309514132664967,0.06176408214696481
16619,1.0,0.0,0.0
195,0.7208336056665509,0.27803717434688613,0.001129219986562913
10258,0.4342105040520671,0.38286337880736254,0.18292611714057025
4347,0.5630602333782336,0.35553679289619877,0.08140297372556753
17587,0.5297612016636901,0.2996130848170822,0.17062571351922756
3019,0.43103493111842967,0.3869665947108631,0.18199847417070716
18552,0.9951338601617483,0.00437958943919748,0.00048655039905409395
13223,0.5297612016636901,0.2996130848170822,0.17062571351922756
7856,0.9161987055266477,0.08380129447335224,0.0
9830,0.7677982808469612,0.23211056145021286,9.115770282588879e-05
10965,0.7208336056665509,0.27803717434688613,0.001129219986562913
4677,0.25466100232510774,0.25991605410129026,0.48542294357360205
12176,0.3181308246030953,0.37787347717174247,0.30399569822516226
15210,0.5320069625742325,0.3209919896860396,0.14700104773972786
3764,0.7677982808469612,0.23211056145021286,9.115770282588879e-05
16846,0.5364816647630193,0.3053772805297315,0.15814105470724918
771,0.2706620725687301,0.6699521060878315,0.059385821343438484
13019,0.4416362273320769,0.38363929788602247,0.17472447478190056
252,0.5033229735604704,0.3437401907639522,0.15293683567557748
11064,0.7333906184591522,0.26651822383802176,9.115770282588879e-05
18221,0.49441558615409714,0.35568314976573473,0.14990126408016816
11502,0.2625701527756236,0.5259949436081197,0.21143490361625666
14392,0.8928536838810551,0.10714631611894491,0.0
9541,0.4426090051925038,0.35814034198755157,0.19925065281994464
3206,0.5297612016636901,0.2996130848170822,0.17062571351922756
1994,0.6371006613874174,0.23089932994609413,0.13200000866648837
17294,0.46461687614114977,0.3546642376011343,0.18071888625771584
344,1.0,0.0,0.0
15404,0.9161987055266477,0.08380129447335224,0.0
521,0.8928536838810551,0.10714631611894491,0.0
876,0.9951338601617483,0.00437958943919748,0.00048655039905409395
7671,0.7208336056665509,0.27803717434688613,0.001129219986562913
3351,0.9951338601617483,0.00437958943919748,0.00048655039905409395
11771,0.8928536838810551,0.10714631611894491,0.0
1511,0.5297612016636901,0.2996130848170822,0.17062571351922756
9265,0.7333906184591522,0.26651822383802176,9.115770282588879e-05
7982,0.7333906184591522,0.26651822383802176,9.115770282588879e-05
14175,1.0,0.0,0.0
10039,0.6291220178864322,0.31458846550341213,0.05628951661015578
14091,0.5297612016636901,0.2996130848170822,0.17062571351922756
16518,0.9951338601617483,0.00437958943919748,0.00048655039905409395
10022,0.6939696260083907,0.16455447540963897,0.14147589858197035
11564,0.5297612016636901,0.2996130848170822,0.17062571351922756
7125,0.7955370737877874,0.20446292621221254,0.0
